"unitid","institution name","year","HD2021.Institution size category","DRVEF2021_RV.Total  enrollment","DRVEF2021_RV.Full-time enrollment","DRVEF2021_RV.Part-time enrollment","DRVEF2021_RV.Full-time equivalent fall enrollment","DRVEF2021_RV.Undergraduate enrollment","DRVEF2021_RV.First-time degree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Transfer-in degree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Continuing degree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Nondegree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Graduate enrollment","DRVEF2021_RV.Full-time undergraduate enrollment","DRVEF2021_RV.Full-time first-time degree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Full-time transfer-in degree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Full-time continuing degree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Full-time nondegree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Full-time graduate enrollment","DRVEF2021_RV.Part-time undergraduate enrollment","DRVEF2021_RV.Part-time first-time degree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Part-time transfer-in degree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Part-time continuing degree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Part-time nondegree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Part-time graduate enrollment","DRVEF2021_RV.Percent of total enrollment that are American Indian or Alaska Native","DRVEF2021_RV.Percent of total enrollment that are Asian","DRVEF2021_RV.Percent of total enrollment that are Black or African American","DRVEF2021_RV.Percent of total enrollment that are Hispanic/Latino","DRVEF2021_RV.Percent of total enrollment that are Native Hawaiian or Other Pacific Islander","DRVEF2021_RV.Percent of total enrollment that are White","DRVEF2021_RV.Percent of total enrollment that are two or more races","DRVEF2021_RV.Percent of total enrollment that are Race/ethnicity unknown","DRVEF2021_RV.Percent of total enrollment that are Nonresident Alien","DRVEF2021_RV.Percent of total enrollment that are Asian/Native Hawaiian/Pacific Islander","DRVEF2021_RV.Percent of total enrollment that are women","DRVEF2021_RV.Percent of undergraduate enrollment that are American Indian or Alaska Native","DRVEF2021_RV.Percent of undergraduate enrollment that are Asian","DRVEF2021_RV.Percent of undergraduate enrollment that are Black or African American","DRVEF2021_RV.Percent of undergraduate enrollment that are Hispanic/Latino","DRVEF2021_RV.Percent of undergraduate enrollment that are Native Hawaiian or Other Pacific Islander","DRVEF2021_RV.Percent of undergraduate enrollment that are White","DRVEF2021_RV.Percent of undergraduate enrollment that are two or more races","DRVEF2021_RV.Percent of undergraduate enrollment that are Race/ethnicity unknown","DRVEF2021_RV.Percent of undergraduate enrollment that are Nonresident Alien","DRVEF2021_RV.Percent of undergraduate enrollment that are Asian/Native Hawaiian/Pacific Islander","DRVEF2021_RV.Percent of undergraduate enrollment that are women","DRVEF2021_RV.Percent of graduate enrollment that are American Indian or Alaska Native","DRVEF2021_RV.Percent of graduate enrollment that are Asian","DRVEF2021_RV.Percent of graduate enrollment that are Black or African American","DRVEF2021_RV.Percent of graduate enrollment that are Hispanic/Latino","DRVEF2021_RV.Percent of graduate enrollment that are Native Hawaiian or Other Pacific Islander","DRVEF2021_RV.Percent of graduate enrollment that are White","DRVEF2021_RV.Percent of graduate enrollment that are two or more races","DRVEF2021_RV.Percent of graduate enrollment that are Race/ethnicity unknown","DRVEF2021_RV.Percent of graduate enrollment that are Nonresident Alien","DRVEF2021_RV.Percent of graduate enrollment that are Asian/Native Hawaiian/Pacific Islander","DRVEF2021_RV.Percent of graduate enrollment that are women","DRVEF2021_RV.Full-time, first-time, degree/certificate seeking undergraduates (GRS Cohort) as percent of all undergraduates","DRVEF2021_RV.Adult age (25-64) enrollment, all students","DRVEF2021_RV.Adult age (25-64) enrollment, undergraduate","DRVEF2021_RV.Adult age (25-64) enrollment, graduate","DRVEF2021_RV.Adult age (25-64) enrollment, full-time students","DRVEF2021_RV.Adult age (25-64) enrollment, full-time undergraduate","DRVEF2021_RV.Adult age (25-64) enrollment, full-time graduate","DRVEF2021_RV.Adult age (25-64) enrollment, part-time students","DRVEF2021_RV.Adult age (25-64) enrollment, part-time undergraduate","DRVEF2021_RV.Adult age (25-64) enrollment, part-time graduate","DRVEF2021_RV.Percent of undergraduate enrollment under 18","DRVEF2021_RV.Percent of undergraduate enrollment 18-24","DRVEF2021_RV.Percent of undergraduate enrollment, 25-64","DRVEF2021_RV.Percent of undergraduate enrollment over 65","DRVEF2021_RV.Percent of students enrolled exclusively in distance education courses","DRVEF2021_RV.Percent of students enrolled in some but not all distance education courses","DRVEF2021_RV.Percent of students not enrolled in any distance education courses","DRVEF2021_RV.Percent of undergraduate students enrolled exclusively in distance education courses","DRVEF2021_RV.Percent of undergraduate students enrolled in some but not all distance education courses","DRVEF2021_RV.Percent of undergraduate students not enrolled in any distance education courses","DRVEF2021_RV.Percent of graduate students enrolled exclusively in distance education courses","DRVEF2021_RV.Percent of graduate students enrolled in some but not all distance education courses","DRVEF2021_RV.Percent of graduate students not enrolled in any distance education courses","DRVEF2021_RV.Number of first-time undergraduates - in-state","DRVEF2021_RV.Percent of first-time undergraduates - in-state","DRVEF2021_RV.Number of first-time undergraduates - out-of-state","DRVEF2021_RV.Percent of first-time undergraduates - out-of-state","DRVEF2021_RV.Number of first-time undergraduates - foreign countries","DRVEF2021_RV.Percent of first-time undergraduates - foreign countries","DRVEF2021_RV.Number of first-time undergraduates - residence unknown","DRVEF2021_RV.Percent of first-time undergraduates - residence unknown","EF2021D_RV.Student-to-faculty ratio","XSTUFACR","HD2021.Institution size category","HD2021.FIPS state code","HD2021.Level of institution","HD2021.Control of institution","HD2021.Degree-granting status","HD2021.Degree of urbanization (Urban-centric locale)","HD2021.Postsecondary and Title IV institution indicator","HD2021.Institutional category"
"108667","College of Alameda","2021","1,000 - 4,999","4983","595","4388","2068","4983","585","879","2165","1354","0","595","129","71","312","83","0","4388","456","808","1853","1271","0","0","25","17","28","1","17","7","3","3","25","58","0","25","17","28","1","17","7","3","3","25","58",,,,,,,,,,,,"3","1925","1925","0","218","218","0","1707","1707","0","12","48","39","1","90","6","5","90","6","5",,,,"513","88","0","0","40","7","32","5","25","R","1,000 - 4,999","California","At least 2 but less than 4 years","Public","Degree-granting","Suburb: Large","Title IV postsecondary institution","Degree-granting, associate's and certificates"
"108807","Allan Hancock College","2021","5,000 - 9,999","9836","2872","6964","5210","9836","1101","415","5873","2447","0","2872","691","124","1999","58","0","6964","410","291","3874","2389","0","0","3","2","68","0","20","3","3","0","4","55","0","3","2","68","0","20","3","3","0","4","55",,,,,,,,,,,,"7","2734","2734","0","397","397","0","2337","2337","0","20","51","28","0","17","23","59","17","23","59",,,,"1059","96","34","3","8","1","0","0","21","R","5,000 - 9,999","California","At least 2 but less than 4 years","Public","Degree-granting","City: Midsize","Title IV postsecondary institution","Degree-granting, associate's and certificates"
"109208","American River College","2021","20,000 and above","25849","4660","21189","11774","25849","3010","3715","16112","3012","0","4660","1032","390","2986","252","0","21189","1978","3325","13126","2760","0","1","13","7","28","1","39","6","6","0","14","53","1","13","7","28","1","39","6","6","0","14","53",,,,,,,,,,,,"4","12669","12669","0","1504","1504","0","11165","11165","0","6","44","49","1","74","8","18","74","8","18",,,,"2891","96","0","0","15","0","104","3","26","R","20,000 and above","California","At least 2 but less than 4 years","Public","Degree-granting","Suburb: Large","Title IV postsecondary institution","Degree-granting, associate's and certificates"
"109350","Antelope Valley Community College District","2021","10,000 - 19,999","11105","3199","7906","6389","11105","1924","493","7253","1435","0","3199","968","135","2057","39","0","7906","956","358","5196","1396","0","0","4","12","61","0","16","4","2","0","4","58","0","4","12","61","0","16","4","2","0","4","58",,,,,,,,,,,,"9","3661","3661","0","590","590","0","3071","3071","0","8","59","33","1","31","27","42","31","27","42",,,,"1907","99","8","0","9","0","0","0","20","R","10,000 - 19,999","California","Four or more years","Public","Degree-granting","Suburb: Large","Title IV postsecondary institution","Degree-granting, not primarily baccalaureate or above"
"109819","Bakersfield College","2021","20,000 and above","24479","6140","18339","13541","24479","2767","1063","13070","7579","0","6140","1435","275","4285","145","0","18339","1332","788","8785","7434","0","0","4","4","68","0","18","3","1","0","5","57","0","4","4","68","0","18","3","1","0","5","57",,,,,,,,,,,,"6","7173","7173","0","1252","1252","0","5921","5921","0","26","44","29","0","43","26","32","43","26","32",,,,"2767","100","0","0","0","0","0","0","28","R","20,000 and above","California","Four or more years","Public","Degree-granting","City: Large","Title IV postsecondary institution","Degree-granting, not primarily baccalaureate or above"
"109907","Barstow Community College","2021","1,000 - 4,999","2341","910","1431","1390","2341","308","387","1376","270","0","910","195","117","584","14","0","1431","113","270","792","256","0","1","3","16","46","1","24","6","1","0","4","69","1","3","16","46","1","24","6","1","0","4","69",,,,,,,,,,,,"8","1128","1128","0","366","366","0","762","762","0","7","44","48","0","91","8","1","91","8","1",,,,"295","96","9","3","4","1","0","0","21","R","1,000 - 4,999","California","At least 2 but less than 4 years","Public","Degree-granting","Town: Distant","Title IV postsecondary institution","Degree-granting, associate's and certificates"
"110246","Butte College","2021","5,000 - 9,999","9537","4096","5441","5923","9537","1974","920","5904","739","0","4096","965","393","2678","60","0","5441","1009","527","3226","679","0","1","6","2","31","0","50","6","1","1","6","56","1","6","2","31","0","50","6","1","1","6","56",,,,,,,,,,,,"10","2984","2984","0","1062","1062","0","1922","1922","0","11","57","31","0","46","34","20","46","34","20",,,,"1857","94","0","0","44","2","73","4","20","R","5,000 - 9,999","California","At least 2 but less than 4 years","Public","Degree-granting","Rural: Distant","Title IV postsecondary institution","Degree-granting, associate's and certificates"
"110334","Cabrillo College","2021","5,000 - 9,999","9075","2933","6142","4995","9075","1314","564","6157","1040","0","2933","729","130","1983","91","0","6142","585","434","4174","949","0","0","3","1","49","0","40","5","1","0","3","58","0","3","1","49","0","40","5","1","0","3","58",,,,,,,,,,,,"8","3159","3159","0","491","491","0","2668","2668","0","6","56","35","3","60","28","12","60","28","12",,,,"1265","96","0","0","19","1","30","2","18","R","5,000 - 9,999","California","At least 2 but less than 4 years","Public","Degree-granting","Suburb: Midsize","Title IV postsecondary institution","Degree-granting, associate's and certificates"
"111434","Canada College","2021","1,000 - 4,999","4845","505","4340","1962","4845","642","729","2488","986","0","505","156","18","314","17","0","4340","486","711","2174","969","0","0","18","2","42","2","24","5","4","4","20","62","0","18","2","42","2","24","5","4","4","20","62",,,,,,,,,,,,"3","1790","1790","0","92","92","0","1698","1698","0","10","52","37","1","83","9","8","83","9","8",,,,"564","88","0","0","78","12","0","0","19","R","1,000 - 4,999","California","At least 2 but less than 4 years","Public","Degree-granting","Suburb: Large","Title IV postsecondary institution","Degree-granting, associate's and certificates"
"111461","College of the Canyons","2021","10,000 - 19,999","15443","5196","10247","8636","15443","2025","832","10514","2072","0","5196","1287","196","3644","69","0","10247","738","636","6870","2003","0","0","11","5","50","0","28","4","1","1","11","52","0","11","5","50","0","28","4","1","1","11","52",,,,,,,,,,,,"8","4945","4945","0","617","617","0","4328","4328","0","12","56","32","0","29","40","31","29","40","31",,,,"1905","94","0","0","42","2","78","4","23","R","10,000 - 19,999","California","At least 2 but less than 4 years","Public","Degree-granting","Suburb: Large","Title IV postsecondary institution","Degree-granting, associate's and certificates"
