"unitid","institution name","year","HD2016.Institution size category","DRVEF2016_RV.Total  enrollment","DRVEF2016_RV.Full-time enrollment","DRVEF2016_RV.Part-time enrollment","DRVEF2016_RV.Full-time equivalent fall enrollment","DRVEF2016_RV.Undergraduate enrollment","DRVEF2016_RV.First-time degree/certificate-seeking undergraduate enrollment","DRVEF2016_RV.Transfer-in degree/certificate-seeking undergraduate enrollment","DRVEF2016_RV.Continuing degree/certificate-seeking undergraduate enrollment","DRVEF2016_RV.Nondegree/certificate-seeking undergraduate enrollment","DRVEF2016_RV.Graduate enrollment","DRVEF2016_RV.Full-time undergraduate enrollment","DRVEF2016_RV.Full-time first-time degree/certificate-seeking undergraduate enrollment","DRVEF2016_RV.Full-time transfer-in degree/certificate-seeking undergraduate enrollment","DRVEF2016_RV.Full-time continuing degree/certificate-seeking undergraduate enrollment","DRVEF2016_RV.Full-time nondegree/certificate-seeking undergraduate enrollment","DRVEF2016_RV.Full-time graduate enrollment","DRVEF2016_RV.Part-time undergraduate enrollment","DRVEF2016_RV.Part-time first-time degree/certificate-seeking undergraduate enrollment","DRVEF2016_RV.Part-time transfer-in degree/certificate-seeking undergraduate enrollment","DRVEF2016_RV.Part-time continuing degree/certificate-seeking undergraduate enrollment","DRVEF2016_RV.Part-time nondegree/certificate-seeking undergraduate enrollment","DRVEF2016_RV.Part-time graduate enrollment","DRVEF2016_RV.Percent of total enrollment that are American Indian or Alaska Native","DRVEF2016_RV.Percent of total enrollment that are Asian","DRVEF2016_RV.Percent of total enrollment that are Black or African American","DRVEF2016_RV.Percent of total enrollment that are Hispanic/Latino","DRVEF2016_RV.Percent of total enrollment that are Native Hawaiian or Other Pacific Islander","DRVEF2016_RV.Percent of total enrollment that are White","DRVEF2016_RV.Percent of total enrollment that are two or more races","DRVEF2016_RV.Percent of total enrollment that are Race/ethnicity unknown","DRVEF2016_RV.Percent of total enrollment that are Nonresident Alien","DRVEF2016_RV.Percent of total enrollment that are Asian/Native Hawaiian/Pacific Islander","DRVEF2016_RV.Percent of total enrollment that are women","DRVEF2016_RV.Percent of undergraduate enrollment that are American Indian or Alaska Native","DRVEF2016_RV.Percent of undergraduate enrollment that are Asian","DRVEF2016_RV.Percent of undergraduate enrollment that are Black or African American","DRVEF2016_RV.Percent of undergraduate enrollment that are Hispanic/Latino","DRVEF2016_RV.Percent of undergraduate enrollment that are Native Hawaiian or Other Pacific Islander","DRVEF2016_RV.Percent of undergraduate enrollment that are White","DRVEF2016_RV.Percent of undergraduate enrollment that are two or more races","DRVEF2016_RV.Percent of undergraduate enrollment that are Race/ethnicity unknown","DRVEF2016_RV.Percent of undergraduate enrollment that are Nonresident Alien","DRVEF2016_RV.Percent of undergraduate enrollment that are Asian/Native Hawaiian/Pacific Islander","DRVEF2016_RV.Percent of undergraduate enrollment that are women","DRVEF2016_RV.Percent of graduate enrollment that are American Indian or Alaska Native","DRVEF2016_RV.Percent of graduate enrollment that are Asian","DRVEF2016_RV.Percent of graduate enrollment that are Black or African American","DRVEF2016_RV.Percent of graduate enrollment that are Hispanic/Latino","DRVEF2016_RV.Percent of graduate enrollment that are Native Hawaiian or Other Pacific Islander","DRVEF2016_RV.Percent of graduate enrollment that are White","DRVEF2016_RV.Percent of graduate enrollment that are two or more races","DRVEF2016_RV.Percent of graduate enrollment that are Race/ethnicity unknown","DRVEF2016_RV.Percent of graduate enrollment that are Nonresident Alien","DRVEF2016_RV.Percent of graduate enrollment that are Asian/Native Hawaiian/Pacific Islander","DRVEF2016_RV.Percent of graduate enrollment that are women","DRVEF2016_RV.Full-time, first-time, degree/certificate seeking undergraduates (GRS Cohort) as percent of all undergraduates","DRVEF2016_RV.Adult age (25-64) enrollment, all students","DRVEF2016_RV.Adult age (25-64) enrollment, undergraduate","DRVEF2016_RV.Adult age (25-64) enrollment, graduate","DRVEF2016_RV.Adult age (25-64) enrollment, full-time students","DRVEF2016_RV.Adult age (25-64) enrollment, full-time undergraduate","DRVEF2016_RV.Adult age (25-64) enrollment, full-time graduate","DRVEF2016_RV.Adult age (25-64) enrollment, part-time students","DRVEF2016_RV.Adult age (25-64) enrollment, part-time undergraduate","DRVEF2016_RV.Adult age (25-64) enrollment, part-time graduate","DRVEF2016_RV.Percent of undergraduate enrollment under 18","DRVEF2016_RV.Percent of undergraduate enrollment 18-24","DRVEF2016_RV.Percent of undergraduate enrollment, 25-64","DRVEF2016_RV.Percent of undergraduate enrollment over 65","DRVEF2016_RV.Percent of students enrolled exclusively in distance education courses","DRVEF2016_RV.Percent of students enrolled in some but not all distance education courses","DRVEF2016_RV.Percent of students not enrolled in any distance education courses","DRVEF2016_RV.Percent of undergraduate students enrolled exclusively in distance education courses","DRVEF2016_RV.Percent of undergraduate students enrolled in some but not all distance education courses","DRVEF2016_RV.Percent of undergraduate students not enrolled in any distance education courses","DRVEF2016_RV.Percent of graduate students enrolled exclusively in distance education courses","DRVEF2016_RV.Percent of graduate students enrolled in some but not all distance education courses","DRVEF2016_RV.Percent of graduate students not enrolled in any distance education courses","DRVEF2016_RV.Number of first-time undergraduates - in-state","DRVEF2016_RV.Percent of first-time undergraduates - in-state","DRVEF2016_RV.Number of first-time undergraduates - out-of-state","DRVEF2016_RV.Percent of first-time undergraduates - out-of-state","DRVEF2016_RV.Number of first-time undergraduates - foreign countries","DRVEF2016_RV.Percent of first-time undergraduates - foreign countries","DRVEF2016_RV.Number of first-time undergraduates - residence unknown","DRVEF2016_RV.Percent of first-time undergraduates - residence unknown","EF2016D_RV.Student-to-faculty ratio","XSTUFACR","HD2016.Institution size category","HD2016.FIPS state code","HD2016.Level of institution","HD2016.Control of institution","HD2016.Degree-granting status","HD2016.Degree of urbanization (Urban-centric locale)","HD2016.Postsecondary and Title IV institution indicator","HD2016.Institutional category"
"108667","College of Alameda","2016","5,000 - 9,999","6397","931","5466","2766","6397","938","1011","3343","1105","0","931","269","74","541","47","0","5466","669","937","2802","1058","0","0","33","19","23","1","14","5","4","0","34","56","0","33","19","23","1","14","5","4","0","34","56",,,,,,,,,,,,"4","2523","2523","0","298","298","0","2225","2225","0","9","51","39","1","27","16","57","27","16","57",,,,"676","72","0","0","140","15","122","13","30","R","5,000 - 9,999","California","At least 2 but less than 4 years","Public","Degree-granting","Suburb: Large","Title IV postsecondary institution","Degree-granting, associate's and certificates"
"108807","Allan Hancock College","2016","10,000 - 19,999","12012","3299","8713","6224","12012","1773","641","7031","2567","0","3299","960","126","2156","57","0","8713","813","515","4875","2510","0","1","4","2","57","0","32","4","0","0","4","52","1","4","2","57","0","32","4","0","0","4","52",,,,,,,,,,,,"8","3899","3899","0","541","541","0","3358","3358","0","13","54","32","1","13","16","71","13","16","71",,,,"1723","97","35","2","9","1","6","0","22","R","10,000 - 19,999","California","At least 2 but less than 4 years","Public","Degree-granting","City: Midsize","Title IV postsecondary institution","Degree-granting, associate's and certificates"
"109208","American River College","2016","20,000 and above","30519","6640","23879","14657","30519","3669","3628","20383","2839","0","6640","1371","475","4408","386","0","23879","2298","3153","15975","2453","0","1","11","8","23","1","42","6","8","0","12","49","1","11","8","23","1","42","6","8","0","12","49",,,,,,,,,,,,"4","15738","15738","0","1992","1992","0","13746","13746","0","1","46","52","1","12","17","71","12","17","71",,,,"3535","96","0","0","33","1","101","3","27","R","20,000 and above","California","At least 2 but less than 4 years","Public","Degree-granting","Suburb: Large","Title IV postsecondary institution","Degree-granting, associate's and certificates"
"109350","Antelope Valley Community College District","2016","10,000 - 19,999","14105","4117","9988","8148","14105","2089","736","9152","2128","0","4117","1085","251","2691","90","0","9988","1004","485","6461","2038","0","0","3","17","52","0","21","4","1","0","4","60","0","3","17","52","0","21","4","1","0","4","60",,,,,,,,,,,,"8",,,,,,,,,,,,,,"4","12","84","4","12","84",,,,"2075","99","5","0","9","0","0","0","23","R","10,000 - 19,999","California","Four or more years","Public","Degree-granting","Suburb: Large","Title IV postsecondary institution","Degree-granting, not primarily baccalaureate or above"
"109819","Bakersfield College","2016","20,000 and above","22710","6603","16107","13103","22710","3666","1057","13551","4436","0","6603","1979","352","4032","240","0","16107","1687","705","9519","4196","0","0","4","4","68","0","20","3","1","0","4","55","0","4","4","68","0","20","3","1","0","4","55",,,,,,,,,,,,"9","6885","6885","0","1172","1172","0","5713","5713","0","12","57","30","0","6","14","80","6","14","80",,,,"3624","99","1","0","12","0","29","1","32","R","20,000 and above","California","Four or more years","Public","Degree-granting","City: Large","Title IV postsecondary institution","Degree-granting, not primarily baccalaureate or above"
"109907","Barstow Community College","2016","1,000 - 4,999","3285","1190","2095","1893","3285","564","489","1911","321","0","1190","232","116","823","19","0","2095","332","373","1088","302","0","1","3","14","43","1","31","6","1","0","4","65","1","3","14","43","1","31","6","1","0","4","65",,,,,,,,,,,,"7","1603","1603","0","471","471","0","1132","1132","0","4","47","49","0","32","34","34","32","34","34",,,,"539","96","17","3","5","1","3","1","21","R","1,000 - 4,999","California","At least 2 but less than 4 years","Public","Degree-granting","Town: Distant","Title IV postsecondary institution","Degree-granting, associate's and certificates"
"110246","Butte College","2016","10,000 - 19,999","11300","5186","6114","7239","11300","2104","784","7522","890","0","5186","1355","362","3374","95","0","6114","749","422","4148","795","0","2","6","3","25","0","57","4","2","1","6","53","2","6","3","25","0","57","4","2","1","6","53",,,,,,,,,,,,"12","3487","3487","0","1171","1171","0","2316","2316","0","4","65","31","0","5","14","81","5","14","81",,,,"1938","92","0","0","90","4","76","4","22","R","10,000 - 19,999","California","At least 2 but less than 4 years","Public","Degree-granting","Rural: Distant","Title IV postsecondary institution","Degree-granting, associate's and certificates"
"110334","Cabrillo College","2016","10,000 - 19,999","11978","4220","7758","6825","11978","1839","639","8190","1310","0","4220","1055","181","2886","98","0","7758","784","458","5304","1212","0","0","4","1","43","0","45","5","1","1","4","54","0","4","1","43","0","45","5","1","1","4","54",,,,,,,,,,,,"9","4271","4271","0","802","802","0","3469","3469","0","5","57","36","2","8","21","71","8","21","71",,,,"1748","95","0","0","28","2","63","3","22","R","10,000 - 19,999","California","At least 2 but less than 4 years","Public","Degree-granting","Suburb: Midsize","Title IV postsecondary institution","Degree-granting, associate's and certificates"
"111434","Canada College","2016","5,000 - 9,999","6513","1057","5456","2889","6513","751","871","3590","1301","0","1057","269","58","683","47","0","5456","482","813","2907","1254","0","0","12","3","49","1","25","4","2","4","14","63","0","12","3","49","1","25","4","2","4","14","63",,,,,,,,,,,,"4","2932","2932","0","235","235","0","2697","2697","0","5","48","45","1","15","12","73","15","12","73",,,,"635","85","5","1","110","15","1","0","25","R","5,000 - 9,999","California","At least 2 but less than 4 years","Public","Degree-granting","Suburb: Large","Title IV postsecondary institution","Degree-granting, associate's and certificates"
"111461","College of the Canyons","2016","10,000 - 19,999","19966","6352","13614","10923","19966","3068","1114","13751","2033","0","6352","1615","380","4272","85","0","13614","1453","734","9479","1948","0","0","9","5","46","0","35","3","1","1","9","46","0","9","5","46","0","35","3","1","1","9","46",,,,,,,,,,,,"8","6827","6827","0","777","777","0","6050","6050","0","6","59","34","0","7","19","74","7","19","74",,,,"2922","95","0","0","56","2","90","3","28","R","10,000 - 19,999","California","At least 2 but less than 4 years","Public","Degree-granting","Suburb: Large","Title IV postsecondary institution","Degree-granting, associate's and certificates"
