"unitid","institution name","year","DRVEF2014_RV.Total  enrollment","DRVEF2014_RV.Full-time enrollment","DRVEF2014_RV.Part-time enrollment","DRVEF2014_RV.Full-time equivalent fall enrollment","DRVEF2014_RV.Undergraduate enrollment","DRVEF2014_RV.First-time degree/certificate-seeking undergraduate enrollment","DRVEF2014_RV.Transfer-in degree/certificate-seeking undergraduate enrollment","DRVEF2014_RV.Continuing degree/certificate-seeking undergraduate enrollment","DRVEF2014_RV.Nondegree/certificate-seeking undergraduate enrollment","DRVEF2014_RV.Graduate enrollment","DRVEF2014_RV.Full-time undergraduate enrollment","DRVEF2014_RV.Full-time first-time degree/certificate-seeking undergraduate enrollment","DRVEF2014_RV.Full-time transfer-in degree/certificate-seeking undergraduate enrollment","DRVEF2014_RV.Full-time continuing degree/certificate-seeking undergraduate enrollment","DRVEF2014_RV.Full-time nondegree/certificate-seeking undergraduate enrollment","DRVEF2014_RV.Full-time graduate enrollment","DRVEF2014_RV.Part-time undergraduate enrollment","DRVEF2014_RV.Part-time first-time degree/certificate-seeking undergraduate enrollment","DRVEF2014_RV.Part-time transfer-in degree/certificate-seeking undergraduate enrollment","DRVEF2014_RV.Part-time continuing degree/certificate-seeking undergraduate enrollment","DRVEF2014_RV.Part-time nondegree/certificate-seeking undergraduate enrollment","DRVEF2014_RV.Part-time graduate enrollment","DRVEF2014_RV.Percent of total enrollment that are American Indian or Alaska Native","DRVEF2014_RV.Percent of total enrollment that are Asian","DRVEF2014_RV.Percent of total enrollment that are Black or African American","DRVEF2014_RV.Percent of total enrollment that are Hispanic/Latino","DRVEF2014_RV.Percent of total enrollment that are Native Hawaiian or Other Pacific Islander","DRVEF2014_RV.Percent of total enrollment that are White","DRVEF2014_RV.Percent of total enrollment that are two or more races","DRVEF2014_RV.Percent of total enrollment that are Race/ethnicity unknown","DRVEF2014_RV.Percent of total enrollment that are Nonresident Alien","DRVEF2014_RV.Percent of total enrollment that are Asian/Native Hawaiian/Pacific Islander","DRVEF2014_RV.Percent of total enrollment that are women","DRVEF2014_RV.Percent of undergraduate enrollment that are American Indian or Alaska Native","DRVEF2014_RV.Percent of undergraduate enrollment that are Asian","DRVEF2014_RV.Percent of undergraduate enrollment that are Black or African American","DRVEF2014_RV.Percent of undergraduate enrollment that are Hispanic/Latino","DRVEF2014_RV.Percent of undergraduate enrollment that are Native Hawaiian or Other Pacific Islander","DRVEF2014_RV.Percent of undergraduate enrollment that are White","DRVEF2014_RV.Percent of undergraduate enrollment that are two or more races","DRVEF2014_RV.Percent of undergraduate enrollment that are Race/ethnicity unknown","DRVEF2014_RV.Percent of undergraduate enrollment that are Nonresident Alien","DRVEF2014_RV.Percent of undergraduate enrollment that are Asian/Native Hawaiian/Pacific Islander","DRVEF2014_RV.Percent of undergraduate enrollment that are women","HD2014.Institution size category","DRVEF2014_RV.Percent of graduate enrollment that are American Indian or Alaska Native","DRVEF2014_RV.Percent of graduate enrollment that are Asian","DRVEF2014_RV.Percent of graduate enrollment that are Black or African American","DRVEF2014_RV.Percent of graduate enrollment that are Hispanic/Latino","DRVEF2014_RV.Percent of graduate enrollment that are Native Hawaiian or Other Pacific Islander","DRVEF2014_RV.Percent of graduate enrollment that are White","DRVEF2014_RV.Percent of graduate enrollment that are two or more races","DRVEF2014_RV.Percent of graduate enrollment that are Race/ethnicity unknown","DRVEF2014_RV.Percent of graduate enrollment that are Nonresident Alien","DRVEF2014_RV.Percent of graduate enrollment that are Asian/Native Hawaiian/Pacific Islander","DRVEF2014_RV.Percent of graduate enrollment that are women","DRVEF2014_RV.Full-time, first-time, degree/certificate seeking undergraduates (GRS Cohort) as percent of all undergraduates","DRVEF2014_RV.Adult age (25-64) enrollment, all students","DRVEF2014_RV.Adult age (25-64) enrollment, undergraduate","DRVEF2014_RV.Adult age (25-64) enrollment, graduate","DRVEF2014_RV.Adult age (25-64) enrollment, full-time students","DRVEF2014_RV.Adult age (25-64) enrollment, full-time undergraduate","DRVEF2014_RV.Adult age (25-64) enrollment, full-time graduate","DRVEF2014_RV.Adult age (25-64) enrollment, part-time students","DRVEF2014_RV.Adult age (25-64) enrollment, part-time undergraduate","DRVEF2014_RV.Adult age (25-64) enrollment, part-time graduate","DRVEF2014_RV.Percent of undergraduate enrollment under 18","DRVEF2014_RV.Percent of undergraduate enrollment 18-24","DRVEF2014_RV.Percent of undergraduate enrollment, 25-64","DRVEF2014_RV.Percent of undergraduate enrollment over 65","DRVEF2014_RV.Percent of students enrolled exclusively in distance education courses","DRVEF2014_RV.Percent of students enrolled in some but not all distance education courses","DRVEF2014_RV.Percent of students not enrolled in any distance education courses","DRVEF2014_RV.Percent of undergraduate students enrolled exclusively in distance education courses","DRVEF2014_RV.Percent of undergraduate students enrolled in some but not all distance education courses","DRVEF2014_RV.Percent of undergraduate students not enrolled in any distance education courses","DRVEF2014_RV.Percent of graduate students enrolled exclusively in distance education courses","DRVEF2014_RV.Percent of graduate students enrolled in some but not all distance education courses","DRVEF2014_RV.Percent of graduate students not enrolled in any distance education courses","DRVEF2014_RV.Number of first-time undergraduates - in-state","DRVEF2014_RV.Percent of first-time undergraduates - in-state","DRVEF2014_RV.Number of first-time undergraduates - out-of-state","DRVEF2014_RV.Percent of first-time undergraduates - out-of-state","DRVEF2014_RV.Number of first-time undergraduates - foreign countries","DRVEF2014_RV.Percent of first-time undergraduates - foreign countries","DRVEF2014_RV.Number of first-time undergraduates - residence unknown","DRVEF2014_RV.Percent of first-time undergraduates - residence unknown","EF2014D_RV.Student-to-faculty ratio","XSTUFACR","HD2014.FIPS state code","HD2014.Level of institution","HD2014.Control of institution","HD2014.Degree-granting status","HD2014.Degree of urbanization (Urban-centric locale)","HD2014.Postsecondary and Title IV institution indicator","HD2014.Institutional category","HD2014.Institution size category"
"111887","Cerritos College","2014","21774","7254","14520","12129","21774","2985","1529","13657","3603","0","7254","1438","498","4886","432","0","14520","1547","1031","8771","3171","0","3","9","5","68","0","7","2","5","1","9","55","3","9","5","68","0","7","2","5","1","9","55","20,000 and above",,,,,,,,,,,,"7","7224","7224","0","1479","1479","0","5745","5745","0","2","64","33","1","12","44","45","12","44","45",,,,"2955","99","0","0","9","0","21","1","30","R","California","At least 2 but less than 4 years","Public","Degree-granting","Suburb: Large","Title IV postsecondary institution","Degree-granting, associate's and certificates","20,000 and above"
"111896","Cerro Coso Community College","2014","4731","929","3802","2205","4731","525","793","2996","417","0","929","186","86","630","27","0","3802","339","707","2366","390","0","2","3","4","39","0","46","5","0","0","3","60","2","3","4","39","0","46","5","0","0","3","60","1,000 - 4,999",,,,,,,,,,,,"4","2697","2697","0","300","300","0","2397","2397","0","4","38","57","1","28","21","51","28","21","51",,,,"508","97","0","0","1","0","16","3","26","R","California","At least 2 but less than 4 years","Public","Degree-granting","Rural: Fringe","Title IV postsecondary institution","Degree-granting, associate's and certificates","1,000 - 4,999"
"111920","Chabot College","2014","13047","3857","9190","6942","13047","2043","1299","8626","1079","0","3857","899","267","2640","51","0","9190","1144","1032","5986","1028","0","0","23","12","37","2","18","6","1","0","25","53","0","23","12","37","2","18","6","1","0","25","53","10,000 - 19,999",,,,,,,,,,,,"7","5026","5026","0","735","735","0","4291","4291","0","2","59","39","1","9","16","75","9","16","75",,,,"1931","95","13","1","53","3","46","2","27","R","California","At least 2 but less than 4 years","Public","Degree-granting","City: Midsize","Title IV postsecondary institution","Degree-granting, associate's and certificates","10,000 - 19,999"
"111939","Chaffey College","2014","19557","5385","14172","10143","19557","3458","1294","12532","2273","0","5385","1190","278","3779","138","0","14172","2268","1016","8753","2135","0","0","6","9","61","0","18","3","3","1","6","58","0","6","9","61","0","18","3","3","1","6","58","10,000 - 19,999",,,,,,,,,,,,"6","5907","5907","0","1047","1047","0","4860","4860","0","2","68","30","0","3","7","91","3","7","91",,,,"3351","97","0","0","4","0","103","3","26","R","California","At least 2 but less than 4 years","Public","Degree-granting","Suburb: Large","Title IV postsecondary institution","Degree-granting, associate's and certificates","10,000 - 19,999"
"112172","Citrus College","2014","12780","4921","7859","7560","12780","2183","988","8217","1392","0","4921","1194","373","3184","170","0","7859","989","615","5033","1222","0","0","8","4","61","0","19","3","1","4","8","53","0","8","4","61","0","19","3","1","4","8","53","10,000 - 19,999",,,,,,,,,,,,"9","3121","3121","0","736","736","0","2385","2385","0","2","73","24","0","5","14","81","5","14","81",,,,"2151","99","8","0","0","0","24","1","30","R","California","At least 2 but less than 4 years","Public","Degree-granting","Suburb: Large","Title IV postsecondary institution","Degree-granting, associate's and certificates","10,000 - 19,999"
"112190","City College of San Francisco","2014","23610","7385","16225","12832","23610","2984","1737","16962","1927","0","7385","1207","447","5634","97","0","16225","1777","1290","11328","1830","0","0","34","8","24","1","23","5","2","4","34","53","0","34","8","24","1","23","5","2","4","34","53","20,000 and above",,,,,,,,,,,,"5","12818","12818","0","2714","2714","0","10104","10104","0","1","42","54","2","4","9","86","4","9","86",,,,"2720","91","42","1","212","7","10","0","20","R","California","At least 2 but less than 4 years","Public","Degree-granting","City: Large","Title IV postsecondary institution","Degree-granting, associate's and certificates","20,000 and above"
"112385","Coastline Community College","2014","11313","1660","9653","4901","11313","1332","2149","6022","1810","0","1660","221","244","1013","182","0","9653","1111","1905","5009","1628","0","1","22","12","27","0","31","4","2","1","23","41","1","22","12","27","0","31","4","2","1","23","41","10,000 - 19,999",,,,,,,,,,,,"2","7827","7827","0","1074","1074","0","6753","6753","0","3","26","69","2","74","10","15","74","10","15",,,,"1290","97","11","1","31","2","0","0","42","R","California","At least 2 but less than 4 years","Public","Degree-granting","City: Small","Title IV postsecondary institution","Degree-granting, associate's and certificates","10,000 - 19,999"
"112561","Columbia College","2014","2397","755","1642","1306","2397","458","216","1517","206","0","755","204","59","486","6","0","1642","254","157","1031","200","0","2","2","1","15","0","76","3","1","0","2","56","2","2","1","15","0","76","3","1","0","2","56","1,000 - 4,999",,,,,,,,,,,,"9","853","853","0","169","169","0","684","684","0","6","57","36","1","9","19","72","9","19","72",,,,"448","98","0","0","0","0","10","2","17","R","California","At least 2 but less than 4 years","Public","Degree-granting","Rural: Fringe","Title IV postsecondary institution","Degree-granting, associate's and certificates","1,000 - 4,999"
"112686","Compton College","2014","7611","1961","5650","3858","7611","1048","1172","4514","877","0","1961","501","235","1195","30","0","5650","547","937","3319","847","0","0","5","35","53","1","3","3","0","0","5","63","0","5","35","53","1","3","3","0","0","5","63","5,000 - 9,999",,,,,,,,,,,,"7","3082","3082","0","538","538","0","2544","2544","0","3","56","40","0","10","10","80","10","10","80",,,,"984","94","0","0","35","3","29","3","26","R","California","At least 2 but less than 4 years","Public","Degree-granting","Suburb: Large","Title IV postsecondary institution","Degree-granting, associate's and certificates","5,000 - 9,999"
"112826","Contra Costa College","2014","6697","1989","4708","3570","6697","670","608","4055","1364","0","1989","276","147","1454","112","0","4708","394","461","2601","1252","0","0","18","22","39","1","10","5","2","3","19","58","0","18","22","39","1","10","5","2","3","19","58","5,000 - 9,999",,,,,,,,,,,,"4","2501","2501","0","485","485","0","2016","2016","0","9","53","37","1","4","10","86","4","10","86",,,,"570","85","0","0","43","6","57","9","22","R","California","At least 2 but less than 4 years","Public","Degree-granting","Suburb: Large","Title IV postsecondary institution","Degree-granting, associate's and certificates","5,000 - 9,999"
